id;ville;csp;nbre_enfant;Date;Prix_Multi;Prix_Alim;Nbre_Pro_Multi;Nre-Prd_Ali
538;Lille Flandres;Cadre, Chef d'entreprise ;1;12/83/2823;64;64;2;35
548;Lorient;Cadre, Chef d'entreprise ;2;81/82/2823;841;841;2;8
552;Lorient;Cadre, Chef d'entreprise ;2;13/82/2823;64;64;2;12
685;Marseille Saint-Charles;Cadre, Chef d'entreprise ;2;17/82/2823;45;45;2;3
634;Massy;Cadre, Chef d'entreprise ;2;18/83/2823;41;41;2;7
694;Metz;Cadre, Chef d'entreprise ;2;88/82/2823;541;541;2;8
696;Metz;Cadre, Chef d'entreprise ;2;18/82/2823;254;254;2;8
786;Montpellier Saint-Roch;Cadre, Chef d'entreprise ;2;28/82/2823;54;54;2;8
718;Montpellier Saint-Roch;Cadre, Chef d'entreprise ;2;84/83/2823;254;254;2;5
748;Mulhouse;Cadre, Chef d'entreprise ;1;26/83/2823;254;254;2;8
749;Nancy;Cadre, Chef d'entreprise ;4;13/83/2823;288;288;2;6
773;Nantes;Cadre, Chef d'entreprise ;2;16/82/2823;23;23;2;8
792;Nantes;Cadre, Chef d'entreprise ;2;87/83/2823;64;64;2;5
836;Nimes;Cadre, Chef d'entreprise ;2;82/83/2823;64;64;2;8
864;Paris;Cadre, Chef d'entreprise ;2;38/83/2823;25;25;2;6
876;Paris;Cadre, Chef d'entreprise ;2;28/83/2823;25;25;2;8
988;Paris Austerlitz;Cadre, Chef d'entreprise ;1;23/82/2823;49;49;2;8
924;Paris Bercy;Cadre, Chef d'entreprise ;2;19/83/2823;54;54;2;3
946;Paris Bercy;Cadre, Chef d'entreprise ;2;28/82/2823;54;54;2;8
976;Paris Est;Cadre, Chef d'entreprise ;2;22/83/2823;135;135;2;7
989;Paris Est;Cadre, Chef d'entreprise ;2;2812;64;64;2;6
997;Paris Gare de Lyon;Cadre, Chef d'entreprise ;1;16/83/2823;258;258;2;35
1818;Paris Gare de Lyon;Cadre, Chef d'entreprise ;1;88/82/2823;185;185;2;6
1869;Paris Nord;Cadre, Chef d'entreprise ;2;18/82/2823;65;65;2;8
1882;Paris Nord;Cadre, Chef d'entreprise ;2;83/83/2823;25;25;2;9
1126;Paris St Lazare;Cadre, Chef d'entreprise ;2;84/82/2823;25;25;2;8
1282;Poitiers;Cadre, Chef d'entreprise ;2;83/83/2823;36;36;2;1
1222;Reims;Cadre, Chef d'entreprise ;2;23/83/2823;65;65;2;8
1234;Reims;Cadre, Chef d'entreprise ;2;13/83/2823;18;18;2;8
1244;Reims;Cadre, Chef d'entreprise ;2;82/82/2823;48;48;2;8
1292;Rennes;Cadre, Chef d'entreprise ;2;81/82/2823;68;68;2;12
1316;Rennes;Cadre, Chef d'entreprise ;2;25/82/2823;185;185;2;35
1348;Rennes;Cadre, Chef d'entreprise ;2;21/83/2823;54;54;2;2
1363;Roissy;Cadre, Chef d'entreprise ;1;81/82/2823;358;358;2;2
1394;Rouen;Cadre, Chef d'entreprise ;2;84/83/2823;251;251;2;12
1435;Rouen Rive Droite;Cadre, Chef d'entreprise ;2;24/82/2823;135;135;2;8
1477;Strasbourg;Cadre, Chef d'entreprise ;2;16/83/2823;98;98;2;8
1581;Strasbourg;Cadre, Chef d'entreprise ;2;19/82/2823;135;135;2;8
1525;Strasbourg;Cadre, Chef d'entreprise ;2;15/83/2823;92;92;2;8
1549;Strasbourg;Cadre, Chef d'entreprise ;2;18/82/2823;58;58;2;9
1573;Strasbourg;Cadre, Chef d'entreprise ;2;14/83/2823;36;36;2;8
1597;Strasbourg;Cadre, Chef d'entreprise ;2;16/83/2823;25;25;2;8
1628;Toulon;Cadre, Chef d'entreprise ;2;18/82/2823;68;68;2;1
1642;Toulon;Cadre, Chef d'entreprise ;2;12/83/2823;68;68;2;8
1675;Toulon;Cadre, Chef d'entreprise ;2;24/82/2823;12;12;2;8
1752;Tours;Cadre, Chef d'entreprise ;2;82/83/2823;288;288;2;6
1764;Tours;Cadre, Chef d'entreprise ;2;14/83/2823;841;841;2;8
1776;Tours;Cadre, Chef d'entreprise ;2;85/82/2823;64;64;2;8
1898;Valence;Cadre, Chef d'entreprise ;2;87/82/2823;254;254;2;6
1989;Valence;Cadre, Chef d'entreprise ;2;18/82/2823;82;82;2;1
1928;Valence;Cadre, Chef d'entreprise ;2;81/83/2823;254;254;2;8
1942;Valence;Cadre, Chef d'entreprise ;2;23/83/2823;254;254;2;1
1968;Versailles;Cadre, Chef d'entreprise ;4;86/82/2823;41;41;2;8
1988;Versailles;Cadre, Chef d'entreprise ;4;18/82/2823;543;543;2;1
1987;Versailles;Cadre, Chef d'entreprise ;4;18/82/2823;543;543;2;1
1994;Versailles;Cadre, Chef d'entreprise ;4;18/82/2823;543;543;2;1
29;Amiens;Enseignant, Professeur;6;81/83/2823;82;82;2;5
58;Angers;Enseignant, Professeur;9;81/82/2823;54;54;2;8
84;Angouleme;Enseignant, Professeur;2;87/83/2823;254;254;2;8
118;Avignon;Enseignant, Professeur;2;28/82/2823;23;23;2;8
168;Belfort ;Enseignant, Professeur;6;21/82/2823;841;841;2;5
188;Belfort ;Enseignant, Professeur;6;85/83/2823;64;64;2;6
216;Biarritz;Enseignant, Professeur;2;28/82/2823;58;58;2;8
235;Bordeaux;Enseignant, Professeur;2;11/83/2823;541;541;2;1
262;Caen;Enseignant, Professeur;2;17/82/2823;36;36;2;8
283;Cannes;Enseignant, Professeur;4;18/83/2823;48;48;2;5
318;Cherbourg;Enseignant, Professeur;1;16/82/2823;185;185;2;8
322;Cherbourg;Enseignant, Professeur;1;28/82/2823;541;541;2;8
352;Dijon;Enseignant, Professeur;1;89/82/2823;68;68;2;1
386;Grenoble;Enseignant, Professeur;2;15/83/2823;135;135;2;8
488;Hendaye;Enseignant, Professeur;2;88/82/2823;54;54;2;8
418;Hendaye;Enseignant, Professeur;2;18/82/2823;541;541;2;8
428;Laval;Enseignant, Professeur;1;28/82/2823;185;185;2;6
432;Laval;Enseignant, Professeur;1;12/83/2823;541;541;2;8
445;Le Mans;Enseignant, Professeur;2;84/82/2823;358;358;2;8
586;Lille Europe;Enseignant, Professeur;4;16/82/2823;288;288;2;12
592;Marseille;Enseignant, Professeur;2;84/82/2823;25;25;2;8
612;Marseille Saint-Charles;Enseignant, Professeur;2;24/82/2823;51;51;2;5
624;Marseille Saint-Charles;Enseignant, Professeur;2;88/83/2823;98;98;2;6
644;Massy;Enseignant, Professeur;2;87/82/2823;18;18;2;5
667;Metz;Enseignant, Professeur;1;82/83/2823;25;25;2;5
682;Metz;Enseignant, Professeur;2;17/83/2823;185;185;2;8
712;Montpellier Saint-Roch;Enseignant, Professeur;2;26/82/2823;98;98;2;2
742;Mulhouse;Enseignant, Professeur;4;28/83/2823;48;48;2;8
788;Nantes;Enseignant, Professeur;1;83/83/2823;25;25;2;8
794;Nantes;Enseignant, Professeur;1;89/83/2823;82;82;2;2
818;Nice;Enseignant, Professeur;2;12/82/2823;24;24;2;6
852;Nimes;Enseignant, Professeur;2;18/83/2823;36;36;2;5
868;Paris;Enseignant, Professeur;4;26/83/2823;82;82;2;2
883;Paris Austerlitz;Enseignant, Professeur;2;86/82/2823;23;23;2;23
932;Paris Bercy;Enseignant, Professeur;2;86/82/2823;135;135;2;8
979;Paris Est;Enseignant, Professeur;1;25/83/2823;251;251;2;8
1883;Paris Gare de Lyon;Enseignant, Professeur;2;81/82/2823;58;58;2;9
1837;Paris Montparnasse;Enseignant, Professeur;2;87/83/2823;24;24;2;8
1898;Paris Nord;Enseignant, Professeur;2;11/83/2823;58;58;2;2
1128;Paris St Lazare;Enseignant, Professeur;1;86/82/2823;258;258;2;9
1141;Paris St Lazare;Enseignant, Professeur;1;19/82/2823;185;185;2;3
1195;Poitiers;Enseignant, Professeur;1;24/82/2823;135;135;2;8
1226;Reims;Enseignant, Professeur;2;27/83/2823;68;68;2;7
1248;Reims;Enseignant, Professeur;2;86/82/2823;68;68;2;1
1258;Reims;Enseignant, Professeur;2;16/82/2823;98;98;2;2
1278;Reims;Enseignant, Professeur;2;28/82/2823;68;68;2;35
1488;Rouen Rive Droite;Enseignant, Professeur;2;18/83/2823;24;24;2;6
1452;Rouen Rive Droite;Enseignant, Professeur;2;13/83/2823;24;24;2;2
1621;Toulon;Enseignant, Professeur;1;19/82/2823;288;288;2;1
1632;Toulon;Enseignant, Professeur;1;82/83/2823;135;135;2;8
1654;Toulon;Enseignant, Professeur;1;83/82/2823;135;135;2;8
1676;Toulon;Enseignant, Professeur;1;25/82/2823;45;45;2;8
1946;Valence;Enseignant, Professeur;2;27/83/2823;41;41;2;8
1957;Valence;Enseignant, Professeur;2;16/83/2823;25;25;2;8
1966;Versailles;Enseignant, Professeur;1;84/82/2823;48;48;2;7
1978;Versailles;Enseignant, Professeur;1;16/82/2823;12;12;2;2
1985;Versailles;Enseignant, Professeur;1;16/82/2823;12;12;2;2
1992;Versailles;Enseignant, Professeur;1;16/82/2823;12;12;2;2
44;Amiens;Etudiant;7;16/83/2823;41;41;2;8
64;Angers;Etudiant;1;15/82/2823;48;48;2;1
125;Avignon;Etudiant;3;27/82/2823;841;841;2;1
136;Avignon;Etudiant;3;18/83/2823;584;584;2;8
142;Bayonne;Etudiant;1;16/83/2823;12;12;2;8
168;Belfort ;Etudiant;2;13/82/2823;82;82;2;8
198;Besancon;Etudiant;4;15/83/2823;841;841;2;7
282;Besancon;Etudiant;4;86/82/2823;64;64;2;2
221;Biarritz;Etudiant;2;25/82/2823;68;68;2;8
381;Cherbourg;Etudiant;1;87/82/2823;92;92;2;2
382;Grenoble;Etudiant;2;11/83/2823;18;18;2;35
394;Hendaye;Etudiant;4;82/82/2823;41;41;2;5
484;Hendaye;Etudiant;4;12/82/2823;18;18;2;12
434;Laval;Etudiant;4;14/83/2823;254;254;2;52
452;Le Mans;Etudiant;2;11/82/2823;45;45;2;2
485;Lille Europe;Etudiant;4;16/83/2823;185;185;2;1
517;Lille Flandres;Etudiant;2;27/82/2823;135;135;2;8
571;Lyon;Etudiant;2;84/83/2823;68;68;2;8
588;Marseille;Etudiant;1;21/83/2823;58;58;2;8
688;Marseille;Etudiant;1;12/82/2823;51;51;2;2
613;Marseille Saint-Charles;Etudiant;2;25/82/2823;25;25;2;8
646;Massy;Etudiant;2;89/82/2823;98;98;2;2
678;Metz;Etudiant;2;85/83/2823;135;135;2;6
789;Montpellier Saint-Roch;Etudiant;2;23/82/2823;24;24;2;8
746;Nancy;Etudiant;2;18/83/2823;85;85;2;5
756;Nancy;Etudiant;2;28/83/2823;543;543;2;12
768;Nantes;Etudiant;4;11/82/2823;288;288;2;2
781;Nantes;Etudiant;4;24/82/2823;541;541;2;1
882;Nice;Etudiant;2;17/83/2823;841;841;2;12
814;Nice;Etudiant;2;88/82/2823;64;64;2;2
826;Nice;Etudiant;2;28/82/2823;251;251;2;35
845;Nimes;Etudiant;2;11/83/2823;135;135;2;3
859;Paris;Etudiant;2;25/83/2823;54;54;2;8
884;Paris Austerlitz;Etudiant;4;87/82/2823;24;24;2;8
918;Paris Austerlitz;Etudiant;4;85/83/2823;12;12;2;8
956;Paris Est;Etudiant;2;82/83/2823;541;541;2;8
982;Paris Est;Etudiant;2;28/83/2823;48;48;2;8
1886;Paris Gare de Lyon;Etudiant;2;84/82/2823;41;41;2;8
1851;Paris Montparnasse;Etudiant;4;21/83/2823;25;25;2;8
1875;Paris Nord;Etudiant;2;24/82/2823;185;185;2;12
1116;Paris St Lazare;Etudiant;2;15/83/2823;25;25;2;8
1168;Perpignan;Etudiant;2;18/83/2823;24;24;2;35
1188;Poitiers;Etudiant;1;17/82/2823;82;82;2;8
1288;Poitiers;Etudiant;1;81/83/2823;58;58;2;12
1212;Poitiers;Etudiant;1;13/83/2823;51;51;2;2
1219;Reims;Etudiant;2;28/83/2823;92;92;2;8
1291;Rennes;Etudiant;2;21/83/2823;25;25;2;8
1315;Rennes;Etudiant;2;24/82/2823;288;288;2;12
1339;Rennes;Etudiant;2;28/83/2823;64;64;2;6
1388;Roissy;Etudiant;8;18/82/2823;288;288;2;8
1384;Rouen;Etudiant;2;22/82/2823;82;82;2;5
1418;Rouen Rive Droite;Etudiant;4;87/82/2823;58;58;2;35
1429;Rouen Rive Droite;Etudiant;4;18/82/2823;23;23;2;2
1448;Rouen Rive Droite;Etudiant;4;81/83/2823;58;58;2;12
1462;Rouen Rive Droite;Etudiant;4;23/83/2823;58;58;2;8
1476;Strasbourg;Etudiant;2;15/83/2823;25;25;2;8
452;Strasbourg;Etudiant;2;18/82/2823;258;258;2;5
1524;Strasbourg;Etudiant;2;14/83/2823;86;86;2;8
1548;Strasbourg;Etudiant;2;17/82/2823;254;254;2;8
1572;Strasbourg;Etudiant;2;13/83/2823;48;48;2;9
1596;Strasbourg;Etudiant;2;15/83/2823;41;41;2;8
1618;Toulon;Etudiant;4;16/82/2823;41;41;2;52
1651;Toulon;Etudiant;4;21/83/2823;25;25;2;9
1696;Toulouse Matabiau;Etudiant;2;17/83/2823;258;258;2;8
1728;Toulouse Matabiau;Etudiant;2;19/83/2823;841;841;2;9
1744;Toulouse Matabiau;Etudiant;2;22/82/2823;251;251;2;8
1915;Valence;Etudiant;2;24/82/2823;258;258;2;68
82;Angouleme;Militaire;8;85/83/2823;541;541;2;3
186;Arles;Militaire;2;88/82/2823;254;254;2;8
122;Avignon;Militaire;3;24/82/2823;98;98;2;6
133;Avignon;Militaire;3;87/83/2823;25;25;2;1
139;Bayonne;Militaire;3;13/83/2823;358;358;2;68
178;Belfort ;Militaire;2;23/82/2823;251;251;2;8
285;Besancon;Militaire;1;89/82/2823;23;23;2;5
212;Biarritz;Militaire;2;16/82/2823;841;841;2;1
236;Bordeaux;Militaire;2;12/83/2823;251;251;2;7
286;Cannes;Militaire;1;13/83/2823;25;25;2;52
384;Cherbourg;Militaire;2;18/82/2823;65;65;2;2
331;Colmar;Militaire;1;89/83/2823;288;288;2;8
356;Dijon;Militaire;2;13/82/2823;54;54;2;8
424;Laval;Militaire;2;84/83/2823;23;23;2;3
469;Lens;Militaire;2;28/82/2823;18;18;2;8
499;Lille Europe;Militaire;2;89/82/2823;254;254;2;6
135;Lille Flandres;Militaire;2;85/83/2823;48;48;2;8
538;Lorient;Militaire;2;28/83/2823;258;258;2;8
558;Lorient;Militaire;2;11/82/2823;288;288;2;8
557;Lyon;Militaire;2;18/82/2823;18;18;2;8
568;Lyon;Militaire;2;81/83/2823;36;36;2;6
589;Marseille;Militaire;2;81/82/2823;48;48;2;8
618;Marseille Saint-Charles;Militaire;2;22/82/2823;65;65;2;1
622;Marseille Saint-Charles;Militaire;2;86/83/2823;18;18;2;6
674;Metz;Militaire;2;89/83/2823;254;254;2;3
677;Metz;Militaire;1;12/83/2823;36;36;2;12
781;Montpellier Saint-Roch;Militaire;4;15/82/2823;25;25;2;35
888;Nice;Militaire;1;82/82/2823;36;36;2;8
832;Nice;Militaire;1;26/82/2823;25;25;2;9
835;Nimes;Militaire;2;81/83/2823;185;185;2;8
862;Paris;Militaire;2;28/83/2823;24;24;2;6
874;Paris;Militaire;2;18/83/2823;36;36;2;7
984;Paris Austerlitz;Militaire;1;27/82/2823;358;358;2;12
917;Paris Austerlitz;Militaire;1;12/83/2823;156;156;2;5
925;Paris Bercy;Militaire;2;28/83/2823;82;82;2;8
936;Paris Bercy;Militaire;2;18/82/2823;254;254;2;8
1818;Paris Gare de Lyon;Militaire;1;16/82/2823;98;98;2;8
1838;Paris Montparnasse;Militaire;2;28/82/2823;68;68;2;8
1856;Paris Montparnasse;Militaire;2;85/82/2823;452;452;2;5
1876;Paris Nord;Militaire;1;25/82/2823;64;64;2;35
1182;Paris Nord;Militaire;1;23/83/2823;24;24;2;5
1124;Paris St Lazare;Militaire;1;82/82/2823;24;24;2;7
82;Perpignan;Militaire;4;82/83/2823;841;841;2;8
1164;Perpignan;Militaire;4;14/83/2823;64;64;2;3
1176;Perpignan;Militaire;4;85/82/2823;251;251;2;1
1186;Poitiers;Militaire;2;15/82/2823;64;64;2;8
1198;Poitiers;Militaire;2;27/82/2823;251;251;2;8
1218;Poitiers;Militaire;2;11/83/2823;358;358;2;8
1267;Reims;Militaire;2;25/82/2823;36;36;2;8
1277;Reims;Militaire;2;87/83/2823;24;24;2;8
1284;Rennes;Militaire;1;14/83/2823;541;541;2;2
1296;Rennes;Militaire;1;85/82/2823;54;54;2;5
1388;Rennes;Militaire;1;17/82/2823;254;254;2;6
1328;Rennes;Militaire;1;81/83/2823;23;23;2;8
1332;Rennes;Militaire;1;13/83/2823;48;48;2;8
1344;Rennes;Militaire;1;25/83/2823;18;18;2;8
1368;Roissy;Militaire;2;86/82/2823;543;543;2;3
1381;Roissy;Militaire;2;19/82/2823;185;185;2;8
1398;Rouen;Militaire;2;28/82/2823;258;258;2;8
1442;Rouen Rive Droite;Militaire;2;83/83/2823;36;36;2;1
1453;Rouen Rive Droite;Militaire;2;14/83/2823;18;18;2;5
1464;Rouen Rive Droite;Militaire;2;25/83/2823;36;36;2;35
1638;Toulon;Militaire;2;28/82/2823;98;98;2;8
1652;Toulon;Militaire;2;81/82/2823;98;98;2;8
1772;Tours;Militaire;4;81/82/2823;25;25;2;8
1837;Troyes;Militaire;1;16/83/2823;25;25;2;8
1861;Troyes;Militaire;1;19/82/2823;288;288;2;12
1885;Troyes;Militaire;1;15/83/2823;64;64;2;35
1986;Valence;Militaire;2;15/82/2823;185;185;2;8
1939;Valence;Militaire;2;28/83/2823;841;841;2;8
1964;Versailles;Militaire;2;82/82/2823;254;254;2;35
194;Besancon;Ouvrier, Employer;2;19/83/2823;58;58;2;9
268;Caen;Ouvrier, Employer;2;15/82/2823;58;58;2;5
637;Massy;Ouvrier, Employer;2;21/83/2823;288;288;2;8
658;Massy;Ouvrier, Employer;2;13/82/2823;541;541;2;8
668;Metz;Ouvrier, Employer;2;83/83/2823;98;98;2;6
691;Metz;Ouvrier, Employer;2;85/82/2823;258;258;2;6
798;Nantes;Ouvrier, Employer;4;85/83/2823;288;288;2;8
898;Paris Austerlitz;Ouvrier, Employer;2;21/82/2823;25;25;2;8
958;Paris Est;Ouvrier, Employer;2;84/83/2823;254;254;2;8
984;Paris Est;Ouvrier, Employer;2;38/83/2823;41;41;2;8
1824;Paris Gare de Lyon;Ouvrier, Employer;2;22/82/2823;254;254;2;8
1852;Paris Montparnasse;Ouvrier, Employer;2;81/82/2823;85;85;2;12
1144;Paris St Lazare;Ouvrier, Employer;2;22/82/2823;82;82;2;12
1498;Strasbourg;Ouvrier, Employer;2;88/82/2823;288;288;2;8
1514;Strasbourg;Ouvrier, Employer;2;84/83/2823;288;288;2;8
1538;Strasbourg;Ouvrier, Employer;2;87/82/2823;23;23;2;8
1562;Strasbourg;Ouvrier, Employer;2;83/83/2823;18;18;2;3
1586;Strasbourg;Ouvrier, Employer;2;27/83/2823;98;98;2;8
1618;Strasbourg;Ouvrier, Employer;2;88/82/2823;135;135;2;8
1988;Valence;Ouvrier, Employer;2;17/82/2823;54;54;2;35
1938;Valence;Ouvrier, Employer;2;11/83/2823;54;54;2;5
2;Aix en Provence-TGV;Ouvrier, Employer;1;82/82/2823;68;68;2;8
13;Aix en Provence-TGV;Ouvrier, Employer;1;13/82/2823;258;258;2;3
26;Amiens;Ouvrier, Employer;6;26/82/2823;185;185;2;8
67;Angers;Ouvrier, Employer;4;18/82/2823;25;25;2;8
72;Angouleme;Ouvrier, Employer;9;23/82/2823;54;54;2;8
8;Avignon;Ouvrier, Employer;2;17/82/2823;64;64;2;9
146;Bayonne;Ouvrier, Employer;2;28/83/2823;45;45;2;8
157;Bayonne;Ouvrier, Employer;2;18/82/2823;185;185;2;6
181;Belfort ;Ouvrier, Employer;4;86/83/2823;54;54;2;8
218;Biarritz;Ouvrier, Employer;2;22/82/2823;36;36;2;8
259;Caen;Ouvrier, Employer;1;14/82/2823;254;254;2;7
298;Cannes;Ouvrier, Employer;2;17/83/2823;288;288;2;8
387;Cherbourg;Ouvrier, Employer;2;13/82/2823;25;25;2;8
332;Colmar;Ouvrier, Employer;2;18/83/2823;185;185;2;3
397;Hendaye;Ouvrier, Employer;1;85/82/2823;288;288;2;6
437;Le Mans;Ouvrier, Employer;1;17/83/2823;36;36;2;1
475;Lens;Ouvrier, Employer;2;86/83/2823;541;541;2;2
496;Lille Europe;Ouvrier, Employer;2;86/82/2823;841;841;2;5
565;Lyon;Ouvrier, Employer;2;26/82/2823;254;254;2;5
576;Lyon;Ouvrier, Employer;2;89/83/2823;82;82;2;35
581;Marseille;Ouvrier, Employer;4;14/83/2823;98;98;2;8
619;Marseille Saint-Charles;Ouvrier, Employer;2;83/83/2823;82;82;2;8
685;Metz;Ouvrier, Employer;2;28/83/2823;82;82;2;8
692;Metz;Ouvrier, Employer;4;86/82/2823;135;135;2;2
788;Montpellier Saint-Roch;Ouvrier, Employer;1;22/82/2823;23;23;2;8
728;Montpellier Saint-Roch;Ouvrier, Employer;1;86/83/2823;48;48;2;3
739;Mulhouse;Ouvrier, Employer;2;25/83/2823;251;251;2;8
763;Nancy;Ouvrier, Employer;2;86/82/2823;65;65;2;9
884;Nice;Ouvrier, Employer;2;19/83/2823;251;251;2;1
816;Nice;Ouvrier, Employer;2;18/82/2823;82;82;2;6
828;Nice;Ouvrier, Employer;2;22/82/2823;58;58;2;7
856;Paris;Ouvrier, Employer;2;22/83/2823;288;288;2;8
898;Paris Austerlitz;Ouvrier, Employer;2;13/82/2823;841;841;2;8
978;Paris Est;Ouvrier, Employer;1;16/83/2823;23;23;2;3
1866;Paris Montparnasse;Ouvrier, Employer;2;15/82/2823;92;92;2;6
1872;Paris Nord;Ouvrier, Employer;2;21/82/2823;25;25;2;3
1885;Paris Nord;Ouvrier, Employer;2;86/83/2823;135;135;2;8
1189;Paris St Lazare;Ouvrier, Employer;2;38/83/2823;541;541;2;8
87;Perpignan;Ouvrier, Employer;2;87/83/2823;48;48;2;5
1181;Perpignan;Ouvrier, Employer;2;18/82/2823;41;41;2;8
1285;Poitiers;Ouvrier, Employer;2;86/83/2823;85;85;2;8
1237;Reims;Ouvrier, Employer;1;16/83/2823;258;258;2;6
1288;Rennes;Ouvrier, Employer;1;18/83/2823;48;48;2;8
1312;Rennes;Ouvrier, Employer;1;21/82/2823;41;41;2;3
1336;Rennes;Ouvrier, Employer;1;17/83/2823;68;68;2;8
1356;Roissy;Ouvrier, Employer;2;15/83/2823;41;41;2;8
1392;Rouen;Ouvrier, Employer;2;82/83/2823;841;841;2;8
1412;Rouen Rive Droite;Ouvrier, Employer;2;81/82/2823;258;258;2;8
1445;Rouen Rive Droite;Ouvrier, Employer;2;86/83/2823;68;68;2;8
1456;Rouen Rive Droite;Ouvrier, Employer;2;17/83/2823;258;258;2;6
1486;Strasbourg;Ouvrier, Employer;2;84/82/2823;36;36;2;5
1518;Strasbourg;Ouvrier, Employer;2;28/82/2823;25;25;2;6
1534;Strasbourg;Ouvrier, Employer;2;83/82/2823;185;185;2;2
1558;Strasbourg;Ouvrier, Employer;2;27/82/2823;54;54;2;6
1582;Strasbourg;Ouvrier, Employer;2;23/83/2823;23;23;2;8
1686;Strasbourg;Ouvrier, Employer;2;84/82/2823;18;18;2;5
1624;Toulon;Ouvrier, Employer;2;22/82/2823;54;54;2;8
1668;Toulon;Ouvrier, Employer;2;17/82/2823;452;452;2;35
1693;Toulouse Matabiau;Ouvrier, Employer;2;14/83/2823;18;18;2;7
1717;Toulouse Matabiau;Ouvrier, Employer;2;16/83/2823;98;98;2;5
1741;Toulouse Matabiau;Ouvrier, Employer;2;19/82/2823;135;135;2;8
1765;Tours;Ouvrier, Employer;2;15/83/2823;541;541;2;8
1792;Tours;Ouvrier, Employer;2;21/82/2823;36;36;2;12
1816;Tours;Ouvrier, Employer;2;17/83/2823;25;25;2;35
1824;Troyes;Ouvrier, Employer;2;25/83/2823;51;51;2;8
1836;Troyes;Ouvrier, Employer;2;15/83/2823;51;51;2;8
1848;Troyes;Ouvrier, Employer;2;86/82/2823;98;98;2;8
1868;Troyes;Ouvrier, Employer;2;18/82/2823;68;68;2;8
1872;Troyes;Ouvrier, Employer;2;82/83/2823;135;135;2;8
1884;Troyes;Ouvrier, Employer;2;14/83/2823;185;185;2;12
1922;Valence;Ouvrier, Employer;2;83/83/2823;48;48;2;8
1933;Valence;Ouvrier, Employer;2;14/83/2823;24;24;2;6
1944;Valence;Ouvrier, Employer;2;25/83/2823;48;48;2;5
1963;Versailles;Ouvrier, Employer;2;81/82/2823;251;251;2;12
22;Aix en Provence-TGV;Retraite;8;22/82/2823;41;41;2;8
53;Angers;Retraite;2;84/82/2823;24;24;2;6
96;Arles;Retraite;2;19/83/2823;23;23;2;8
163;Belfort ;Retraite;2;16/82/2823;18;18;2;8
188;Besancon;Retraite;1;13/83/2823;258;258;2;35
226;Biarritz;Retraite;2;82/83/2823;82;82;2;6
242;Bordeaux;Retraite;2;18/83/2823;25;25;2;8
298;Cannes;Retraite;2;84/82/2823;12;12;2;8
349;Dijon;Retraite;2;86/82/2823;36;36;2;6
368;Dijon;Retraite;2;17/82/2823;18;18;2;1
372;Grenoble;Retraite;1;81/83/2823;41;41;2;6
476;Lens;Retraite;4;87/83/2823;251;251;2;6
493;Lille Europe;Retraite;2;83/82/2823;98;98;2;8
589;Lille Flandres;Retraite;1;19/82/2823;54;54;2;7
547;Lorient;Retraite;2;88/82/2823;41;41;2;8
562;Lyon;Retraite;1;23/82/2823;841;841;2;8
628;Marseille Saint-Charles;Retraite;4;84/83/2823;23;23;2;2
636;Massy;Retraite;1;28/83/2823;68;68;2;8
661;Metz;Retraite;2;24/82/2823;64;64;2;9
684;Metz;Retraite;2;19/83/2823;54;54;2;9
698;Metz;Retraite;2;12/82/2823;48;48;2;8
725;Mulhouse;Retraite;1;11/83/2823;288;288;2;1
736;Mulhouse;Retraite;1;22/83/2823;135;135;2;8
778;Nantes;Retraite;2;13/82/2823;64;64;2;6
797;Nice;Retraite;2;12/83/2823;18;18;2;5
821;Nice;Retraite;2;15/82/2823;98;98;2;8
838;Nimes;Retraite;2;84/83/2823;82;82;2;5
888;Paris Austerlitz;Retraite;2;11/82/2823;258;258;2;8
981;Paris Austerlitz;Retraite;2;24/82/2823;584;584;2;3
914;Paris Austerlitz;Retraite;2;89/83/2823;1562;1562;2;8
931;Paris Bercy;Retraite;2;85/82/2823;258;258;2;5
952;Paris Est;Retraite;2;26/82/2823;98;98;2;1
965;Paris Est;Retraite;2;11/83/2823;288;288;2;2
996;Paris Gare de Lyon;Retraite;2;15/83/2823;98;98;2;12
1844;Paris Montparnasse;Retraite;2;14/83/2823;541;541;2;2
1896;Paris Nord;Retraite;2;17/83/2823;288;288;2;8
1128;Paris St Lazare;Retraite;2;19/83/2823;64;64;2;8
1133;Paris St Lazare;Retraite;2;11/82/2823;254;254;2;2
1147;Perpignan;Retraite;2;25/82/2823;18;18;2;7
1171;Perpignan;Retraite;2;21/83/2823;98;98;2;5
1189;Poitiers;Retraite;2;18/82/2823;23;23;2;2
1213;Poitiers;Retraite;2;14/83/2823;12;12;2;5
1285;Rennes;Retraite;2;15/83/2823;251;251;2;6
1389;Rennes;Retraite;2;18/82/2823;58;58;2;1
1333;Rennes;Retraite;2;14/83/2823;36;36;2;8
1366;Roissy;Retraite;4;84/82/2823;12;12;2;8
1411;Rouen Rive Droite;Retraite;2;21/83/2823;98;98;2;8
1466;Rouen Rive Droite;Retraite;2;27/83/2823;25;25;2;7
1483;Strasbourg;Retraite;1;81/82/2823;254;254;2;8
1587;Strasbourg;Retraite;1;25/82/2823;48;48;2;8
1531;Strasbourg;Retraite;1;21/83/2823;25;25;2;2
1555;Strasbourg;Retraite;1;24/82/2823;288;288;2;5
1579;Strasbourg;Retraite;1;28/83/2823;64;64;2;6
